year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,28,1254,1218,36,1506,1415,51,EV,4135,N13553,EWR,CLT,89,529,12,18,2013-01-28T17:00:00Z
2013,5,29,957,956,1,1145,1140,5,EV,4711,N10575,EWR,STL,128,872,9,56,2013-05-29T13:00:00Z
2013,12,10,NA,1438,NA,NA,1541,NA,EV,4133,N12122,EWR,PVD,NA,160,14,38,2013-12-10T19:00:00Z
2013,9,23,916,920,-4,1150,1220,-30,VX,407,N639VA,JFK,LAX,314,2475,9,20,2013-09-23T13:00:00Z
2013,4,27,1415,1359,16,1717,1714,3,AA,677,N625AA,JFK,MIA,144,1089,13,59,2013-04-27T17:00:00Z
2013,2,23,806,730,36,1147,1036,71,B6,201,N715JB,JFK,FLL,185,1069,7,30,2013-02-23T12:00:00Z
2013,1,26,942,929,13,1050,1044,6,EV,4636,N13538,EWR,DCA,45,199,9,29,2013-01-26T14:00:00Z
2013,10,22,858,900,-2,1158,1211,-13,DL,120,N711ZX,JFK,LAX,333,2475,9,0,2013-10-22T13:00:00Z
2013,10,20,849,900,-11,951,1025,-34,US,2173,N963UW,LGA,DCA,46,214,9,0,2013-10-20T13:00:00Z
2013,10,16,1703,1710,-7,1819,1835,-16,MQ,3365,N832MQ,JFK,DCA,41,213,17,10,2013-10-16T21:00:00Z
2013,1,26,823,828,-5,1051,1105,-14,B6,611,N638JB,JFK,JAX,117,828,8,28,2013-01-26T13:00:00Z
2013,3,22,1015,1015,0,1301,1320,-19,UA,235,N581UA,LGA,IAH,205,1416,10,15,2013-03-22T14:00:00Z
2013,2,19,1025,1030,-5,1144,1210,-26,AA,321,N4YRAA,LGA,ORD,113,733,10,30,2013-02-19T15:00:00Z
2013,4,16,NA,2115,NA,NA,2310,NA,MQ,4584,N503MQ,LGA,CLT,NA,544,21,15,2013-04-17T01:00:00Z
2013,7,18,1113,1000,73,1341,1319,22,DL,1765,N624AG,JFK,SFO,308,2586,10,0,2013-07-18T14:00:00Z
2013,9,9,755,800,-5,923,918,5,US,2171,N702UW,LGA,DCA,56,214,8,0,2013-09-09T12:00:00Z
2013,8,2,1621,1624,-3,1806,1816,-10,EV,4212,N11176,EWR,RDU,72,416,16,24,2013-08-02T20:00:00Z
2013,12,3,1747,1700,47,2127,2035,52,UA,226,N598UA,JFK,SFO,374,2586,17,0,2013-12-03T22:00:00Z
2013,10,24,1914,1920,-6,2027,2053,-26,9E,3555,N601LR,LGA,BUF,47,292,19,20,2013-10-24T23:00:00Z
2013,4,23,1803,1605,118,2010,1731,159,9E,3603,N8444F,JFK,PHL,47,94,16,5,2013-04-23T20:00:00Z
2013,7,27,602,602,0,729,731,-2,EV,4424,N14174,EWR,RDU,63,416,6,2,2013-07-27T10:00:00Z
2013,7,7,NA,2106,NA,NA,2227,NA,UA,1163,NA,EWR,BOS,NA,200,21,6,2013-07-08T01:00:00Z
2013,5,8,858,835,23,1100,1037,23,EV,4634,N14977,EWR,GRR,79,605,8,35,2013-05-08T12:00:00Z
2013,10,28,1501,1505,-4,1652,1703,-11,EV,4572,N13903,EWR,GSP,89,594,15,5,2013-10-28T19:00:00Z
2013,9,19,1738,1715,23,2031,2015,16,AA,2488,N543AA,EWR,DFW,189,1372,17,15,2013-09-19T21:00:00Z
2013,10,16,601,600,1,848,829,19,EV,4137,N16951,EWR,ATL,120,746,6,0,2013-10-16T10:00:00Z
2013,4,28,2051,2055,-4,2337,2359,-22,UA,459,N403UA,EWR,FLL,152,1065,20,55,2013-04-29T00:00:00Z
2013,1,11,1755,1800,-5,1914,1915,-1,B6,1016,N298JB,JFK,BOS,41,187,18,0,2013-01-11T23:00:00Z
2013,4,14,1758,1755,3,2049,2018,31,FL,623,N965AT,LGA,ATL,127,762,17,55,2013-04-14T21:00:00Z
2013,5,12,609,615,-6,908,915,-7,AA,1895,N3JWAA,EWR,MIA,160,1085,6,15,2013-05-12T10:00:00Z
2013,12,29,1444,1450,-6,1627,1635,-8,MQ,3416,N818MQ,LGA,RDU,78,431,14,50,2013-12-29T19:00:00Z
2013,10,6,1452,1447,5,1755,1754,1,UA,1744,N14704,LGA,IAH,218,1416,14,47,2013-10-06T18:00:00Z
2013,4,17,809,814,-5,1021,1025,-4,EV,4625,N26141,EWR,CHS,98,628,8,14,2013-04-17T12:00:00Z
2013,9,7,2042,2045,-3,18,44,-26,DL,347,N3772H,JFK,SJU,194,1598,20,45,2013-09-08T00:00:00Z
2013,5,16,1432,1435,-3,1552,1600,-8,9E,4205,N840AY,JFK,BWI,38,184,14,35,2013-05-16T18:00:00Z
2013,1,30,1441,1359,42,1544,1509,35,EV,4523,N21129,EWR,BTV,43,266,13,59,2013-01-30T18:00:00Z
2013,11,9,1353,1400,-7,1536,1555,-19,MQ,3567,N535MQ,LGA,CLT,87,544,14,0,2013-11-09T19:00:00Z
2013,3,20,644,643,1,853,906,-13,UA,311,N495UA,EWR,DEN,226,1605,6,43,2013-03-20T10:00:00Z
2013,4,12,628,630,-2,928,919,9,UA,427,N482UA,LGA,IAH,212,1416,6,30,2013-04-12T10:00:00Z
2013,11,7,1105,915,110,1358,1219,99,DL,1885,N911DE,LGA,MCO,145,950,9,15,2013-11-07T14:00:00Z
2013,4,16,1455,1442,13,1649,1646,3,EV,4335,N15912,EWR,CVG,95,569,14,42,2013-04-16T18:00:00Z
2013,1,31,1716,1555,81,2050,1907,103,DL,1695,N360NW,LGA,TPA,166,1010,15,55,2013-01-31T20:00:00Z
2013,7,20,1041,1030,11,1402,1350,12,VX,23,N635VA,JFK,SFO,350,2586,10,30,2013-07-20T14:00:00Z
2013,8,30,1703,1705,-2,1913,2004,-51,DL,503,N3772H,JFK,SAN,289,2446,17,5,2013-08-30T21:00:00Z
2013,6,3,1657,1700,-3,2044,2025,19,AA,181,N339AA,JFK,LAX,326,2475,17,0,2013-06-03T21:00:00Z
2013,7,30,713,715,-2,927,935,-8,UA,699,N803UA,EWR,PHX,284,2133,7,15,2013-07-30T11:00:00Z
2013,12,26,1000,1000,0,1219,1240,-21,DL,1847,N325US,LGA,ATL,123,762,10,0,2013-12-26T15:00:00Z
2013,11,27,2202,2100,62,28,2329,59,B6,775,N375JB,JFK,MSY,168,1182,21,0,2013-11-28T02:00:00Z
2013,3,14,1936,1940,-4,2127,2121,6,EV,5325,N718EV,LGA,CHO,50,305,19,40,2013-03-14T23:00:00Z
2013,11,28,1303,1313,-10,1608,1609,-1,B6,505,N588JB,EWR,FLL,157,1065,13,13,2013-11-28T18:00:00Z
2013,11,6,1834,1830,4,2136,2138,-2,B6,201,N521JB,JFK,FLL,145,1069,18,30,2013-11-06T23:00:00Z
2013,8,26,930,929,1,1156,1214,-18,B6,795,N649JB,JFK,AUS,187,1521,9,29,2013-08-26T13:00:00Z
2013,8,25,1900,1900,0,2114,2132,-18,DL,947,N950DL,LGA,ATL,115,762,19,0,2013-08-25T23:00:00Z
2013,11,23,826,830,-4,942,943,-1,9E,2901,N917XJ,JFK,BOS,39,187,8,30,2013-11-23T13:00:00Z
2013,11,13,1807,1808,-1,2047,2134,-47,UA,1165,N14214,EWR,LAX,310,2454,18,8,2013-11-13T23:00:00Z
2013,12,20,1346,1345,1,1512,1510,2,WN,4312,N414WN,LGA,MDW,132,725,13,45,2013-12-20T18:00:00Z
2013,3,1,1910,1910,0,2133,2215,-42,AA,2075,N4WSAA,EWR,DFW,185,1372,19,10,2013-03-02T00:00:00Z
2013,8,28,2046,1839,127,2253,2108,105,9E,3830,N823AY,JFK,CHS,89,636,18,39,2013-08-28T22:00:00Z
2013,2,22,650,654,-4,942,1002,-20,UA,1701,N73276,EWR,FLL,154,1065,6,54,2013-02-22T11:00:00Z
2013,5,3,2223,2124,59,2308,2234,34,EV,3807,N13964,EWR,PVD,32,160,21,24,2013-05-04T01:00:00Z
2013,1,9,2129,2130,-1,207,218,-11,B6,701,N329JB,JFK,SJU,190,1598,21,30,2013-01-10T02:00:00Z
2013,10,13,954,1000,-6,1152,1159,-7,EV,4255,N29906,EWR,CHS,98,628,10,0,2013-10-13T14:00:00Z
2013,11,9,1413,1415,-2,1725,1751,-26,UA,998,N495UA,EWR,PHX,290,2133,14,15,2013-11-09T19:00:00Z
2013,9,23,1147,1151,-4,1337,1400,-23,EV,4567,N17185,EWR,MCI,153,1092,11,51,2013-09-23T15:00:00Z
2013,12,6,1459,1455,4,1625,1625,0,MQ,3425,N530MQ,JFK,DCA,50,213,14,55,2013-12-06T19:00:00Z
2013,12,22,910,819,51,1205,1119,46,UA,568,N815UA,EWR,BZN,265,1882,8,19,2013-12-22T13:00:00Z
2013,12,9,1824,1630,114,2302,2130,92,AA,95,N5DLAA,JFK,SJU,190,1598,16,30,2013-12-09T21:00:00Z
2013,12,17,1815,1820,-5,2211,2145,26,AA,119,N3GAAA,EWR,LAX,341,2454,18,20,2013-12-17T23:00:00Z
2013,3,28,1728,1725,3,1838,1835,3,EV,4373,N16571,EWR,DCA,42,199,17,25,2013-03-28T21:00:00Z
2013,2,13,817,820,-3,924,939,-15,9E,4051,N839AY,JFK,BWI,41,184,8,20,2013-02-13T13:00:00Z
2013,8,12,2119,1950,89,2253,2130,83,AA,363,N599AA,LGA,ORD,124,733,19,50,2013-08-12T23:00:00Z
2013,6,19,1718,1655,23,2003,1922,41,EV,4705,N16918,EWR,ATL,120,746,16,55,2013-06-19T20:00:00Z
2013,3,6,2102,2000,62,2336,2304,32,UA,524,N839UA,EWR,IAH,191,1400,20,0,2013-03-07T01:00:00Z
2013,4,8,1459,1329,90,1600,1426,94,EV,4118,N18102,EWR,BDL,24,116,13,29,2013-04-08T17:00:00Z
2013,7,14,1019,940,39,1112,1110,2,WN,1098,N744SW,LGA,MKE,100,738,9,40,2013-07-14T13:00:00Z
2013,5,8,2315,2045,150,136,2313,143,EV,4282,N13132,EWR,JAX,113,820,20,45,2013-05-09T00:00:00Z
2013,1,18,1255,1300,-5,1454,1506,-12,9E,3762,N840AY,EWR,CVG,103,569,13,0,2013-01-18T18:00:00Z
2013,3,13,911,920,-9,1115,1125,-10,MQ,4582,N5PBMQ,LGA,CLT,92,544,9,20,2013-03-13T13:00:00Z
2013,12,15,1539,1529,10,1649,1635,14,UA,594,N848UA,EWR,BOS,44,200,15,29,2013-12-15T20:00:00Z
2013,1,17,1958,2000,-2,2212,2208,4,EV,4536,N22909,EWR,CVG,107,569,20,0,2013-01-18T01:00:00Z
2013,4,20,733,740,-7,1057,1042,15,B6,201,N621JB,JFK,FLL,182,1069,7,40,2013-04-20T11:00:00Z
2013,1,18,828,830,-2,1343,1335,8,DL,301,N642DL,JFK,SJU,225,1598,8,30,2013-01-18T13:00:00Z
2013,4,1,2149,2140,9,34,28,6,B6,43,N558JB,JFK,MCO,139,944,21,40,2013-04-02T01:00:00Z
2013,3,7,1509,1500,9,1708,1655,13,MQ,4429,N719MQ,LGA,CMH,77,479,15,0,2013-03-07T20:00:00Z
2013,8,4,1831,1830,1,2125,2140,-15,B6,305,N520JB,EWR,FLL,133,1065,18,30,2013-08-04T22:00:00Z
2013,6,21,1854,1859,-5,2122,2121,1,FL,778,N967AT,LGA,ATL,104,762,18,59,2013-06-21T22:00:00Z
2013,5,22,1210,1210,0,1508,1529,-21,UA,257,N557UA,JFK,SFO,334,2586,12,10,2013-05-22T16:00:00Z
2013,8,2,1200,1200,0,1319,1310,9,WN,654,N226WN,EWR,MDW,117,711,12,0,2013-08-02T16:00:00Z
2013,8,25,1953,2000,-7,2119,2112,7,US,2162,N945UW,LGA,BOS,43,184,20,0,2013-08-26T00:00:00Z
2013,7,25,756,759,-3,1050,1100,-10,UA,518,N580UA,EWR,LAX,316,2454,7,59,2013-07-25T11:00:00Z
2013,8,30,912,918,-6,1157,1240,-43,UA,1246,N39461,EWR,SFO,327,2565,9,18,2013-08-30T13:00:00Z
2013,6,13,857,900,-3,1248,1159,49,DL,1885,N937DL,LGA,MCO,130,950,9,0,2013-06-13T13:00:00Z
2013,7,21,1937,1940,-3,2239,2224,15,EV,4204,N12163,EWR,OKC,202,1325,19,40,2013-07-21T23:00:00Z
2013,4,25,1626,1600,26,2020,1901,79,B6,369,N521JB,LGA,PBI,148,1035,16,0,2013-04-25T20:00:00Z
2013,3,30,2134,2138,-4,17,29,-12,B6,383,N547JB,LGA,FLL,147,1076,21,38,2013-03-31T01:00:00Z
2013,1,21,1941,1943,-2,2051,2053,-2,EV,4312,N11176,EWR,DCA,47,199,19,43,2013-01-22T00:00:00Z
2013,5,23,1226,1225,1,1554,1405,109,AA,329,N201AA,LGA,ORD,118,733,12,25,2013-05-23T16:00:00Z
2013,6,25,1356,1400,-4,1509,1512,-3,US,2177,N764US,LGA,DCA,41,214,14,0,2013-06-25T18:00:00Z
2013,12,26,2100,2106,-6,2358,7,-9,B6,705,N178JB,EWR,FLL,164,1065,21,6,2013-12-27T02:00:00Z
2013,4,27,557,600,-3,704,720,-16,MQ,3768,N532MQ,EWR,ORD,107,719,6,0,2013-04-27T10:00:00Z
2013,4,30,1241,1245,-4,1426,1513,-47,UA,356,N434UA,EWR,PHX,267,2133,12,45,2013-04-30T16:00:00Z
2013,5,14,1652,1700,-8,1803,1830,-27,MQ,4410,N850MQ,JFK,DCA,45,213,17,0,2013-05-14T21:00:00Z
2013,9,20,1154,1156,-2,1419,1441,-22,UA,1519,N14120,EWR,MCO,126,937,11,56,2013-09-20T15:00:00Z
2013,6,13,1301,1300,1,1439,1425,14,UA,1734,N17133,EWR,ORD,109,719,13,0,2013-06-13T17:00:00Z
2013,2,4,919,915,4,1234,1224,10,B6,25,N507JB,JFK,FLL,167,1069,9,15,2013-02-04T14:00:00Z
2013,2,5,1550,1545,5,1700,1703,-3,9E,3635,N8751D,JFK,BWI,38,184,15,45,2013-02-05T20:00:00Z
2013,11,28,1239,1246,-7,1426,1450,-24,DL,1131,N360NB,LGA,DTW,87,502,12,46,2013-11-28T17:00:00Z
2013,3,20,800,755,5,1007,1007,0,9E,3879,N8800G,EWR,CVG,103,569,7,55,2013-03-20T11:00:00Z
2013,9,25,1821,1829,-8,1918,1939,-21,MQ,3044,N690MQ,JFK,BWI,38,184,18,29,2013-09-25T22:00:00Z
2013,12,30,1406,1340,26,1734,1715,19,WN,516,N918WN,EWR,PHX,306,2133,13,40,2013-12-30T18:00:00Z
2013,7,21,837,839,-2,1147,1204,-17,UA,1677,N39416,EWR,SFO,341,2565,8,39,2013-07-21T12:00:00Z
2013,4,22,645,655,-10,849,912,-23,B6,117,N547JB,JFK,MSY,168,1182,6,55,2013-04-22T10:00:00Z
2013,7,23,2125,2100,25,51,12,39,DL,2065,N390DA,JFK,FLL,137,1069,21,0,2013-07-24T01:00:00Z
2013,5,1,1130,1135,-5,1300,1255,5,MQ,4661,N542MQ,LGA,BNA,98,764,11,35,2013-05-01T15:00:00Z
2013,12,6,2208,2145,23,2326,2253,33,EV,4625,N13550,EWR,DCA,47,199,21,45,2013-12-07T02:00:00Z
2013,10,3,1554,1600,-6,1734,1720,14,US,2187,N765US,LGA,DCA,43,214,16,0,2013-10-03T20:00:00Z
2013,2,26,842,846,-4,1239,1122,NA,UA,1643,N48127,EWR,DEN,NA,1605,8,46,2013-02-26T13:00:00Z
2013,5,5,625,630,-5,736,747,-11,B6,2,N351JB,JFK,BUF,51,301,6,30,2013-05-05T10:00:00Z
2013,12,29,937,950,-13,1059,1123,-24,FL,160,N966AT,LGA,CAK,68,397,9,50,2013-12-29T14:00:00Z
2013,1,3,1758,1800,-2,1934,1951,-17,B6,1111,N281JB,JFK,RDU,76,427,18,0,2013-01-03T23:00:00Z
2013,12,31,1155,1200,-5,1519,1510,9,AA,3,N336AA,JFK,LAX,355,2475,12,0,2013-12-31T17:00:00Z
2013,2,10,1135,1132,3,1415,1439,-24,UA,1707,N73256,EWR,TPA,140,997,11,32,2013-02-10T16:00:00Z
2013,4,9,854,900,-6,1212,1216,-4,DL,515,N344NB,LGA,MIA,160,1096,9,0,2013-04-09T13:00:00Z
2013,8,4,1254,1300,-6,1449,1505,-16,MQ,3340,N738MQ,LGA,DTW,90,502,13,0,2013-08-04T17:00:00Z
2013,12,15,905,910,-5,1130,1147,-17,EV,5231,N755EV,LGA,CHS,117,641,9,10,2013-12-15T14:00:00Z
2013,3,21,827,830,-3,1134,1142,-8,UA,999,N584UA,EWR,SAN,331,2425,8,30,2013-03-21T12:00:00Z
2013,2,9,NA,820,NA,NA,937,NA,9E,4051,NA,JFK,BWI,NA,184,8,20,2013-02-09T13:00:00Z
2013,2,2,724,730,-6,1055,1100,-5,UA,799,N517UA,JFK,SFO,364,2586,7,30,2013-02-02T12:00:00Z
2013,10,19,859,910,-11,1113,1110,3,MQ,3565,N6EAMQ,LGA,CLT,113,544,9,10,2013-10-19T13:00:00Z
2013,4,7,1125,1130,-5,1359,1421,-22,DL,695,N918DL,JFK,MCO,133,944,11,30,2013-04-07T15:00:00Z
2013,6,9,1613,1615,-2,1817,1837,-20,DL,95,N333NB,JFK,DTW,89,509,16,15,2013-06-09T20:00:00Z
2013,3,10,733,735,-2,852,910,-18,WN,832,N777QC,EWR,BNA,111,748,7,35,2013-03-10T11:00:00Z
2013,4,18,823,700,83,1223,1044,99,DL,1865,N713TW,JFK,SFO,350,2586,7,0,2013-04-18T11:00:00Z
2013,4,10,1853,1855,-2,2249,2056,113,US,1491,N178US,LGA,CLT,81,544,18,55,2013-04-10T22:00:00Z
2013,10,24,1957,1900,57,2326,2235,51,DL,435,N713TW,JFK,SFO,332,2586,19,0,2013-10-24T23:00:00Z
2013,7,30,1937,1930,7,2229,2239,-10,DL,1854,N341NW,LGA,FLL,151,1076,19,30,2013-07-30T23:00:00Z
2013,6,21,2051,2009,42,2318,2314,4,UA,1241,N33264,EWR,TPA,130,997,20,9,2013-06-22T00:00:00Z
2013,4,6,637,640,-3,853,915,-22,EV,4209,N13989,EWR,ATL,108,746,6,40,2013-04-06T10:00:00Z
2013,4,27,1411,1415,-4,1550,1610,-20,MQ,4588,N512MQ,LGA,MSP,141,1020,14,15,2013-04-27T18:00:00Z
2013,1,20,749,755,-6,1103,1110,-7,AA,2267,N3JSAA,LGA,MIA,163,1096,7,55,2013-01-20T12:00:00Z
2013,12,4,943,847,56,1311,1211,60,UA,653,N823UA,EWR,LAX,360,2454,8,47,2013-12-04T13:00:00Z
2013,1,7,704,700,4,944,1027,-43,B6,671,N652JB,JFK,LAX,313,2475,7,0,2013-01-07T12:00:00Z
2013,3,17,924,929,-5,1047,1059,-12,EV,4638,N14148,EWR,PIT,62,319,9,29,2013-03-17T13:00:00Z
2013,7,2,858,900,-2,1017,1034,-17,UA,544,N823UA,LGA,ORD,108,733,9,0,2013-07-02T13:00:00Z
2013,5,8,855,900,-5,1149,1225,-36,AA,1,N338AA,JFK,LAX,306,2475,9,0,2013-05-08T13:00:00Z
2013,10,24,1614,1615,-1,1743,1747,-4,B6,2302,N192JB,JFK,BUF,58,301,16,15,2013-10-24T20:00:00Z
2013,7,6,1537,1540,-3,1726,1750,-24,WN,2269,N259WN,EWR,DEN,207,1605,15,40,2013-07-06T19:00:00Z
2013,5,13,1754,1755,-1,2050,2115,-25,DL,1394,N3760C,JFK,PDX,329,2454,17,55,2013-05-13T21:00:00Z
2013,6,25,NA,1005,NA,NA,1120,NA,MQ,3611,N515MQ,EWR,ORD,NA,719,10,5,2013-06-25T14:00:00Z
2013,10,23,827,817,10,1206,1127,39,B6,929,N599JB,JFK,RSW,170,1074,8,17,2013-10-23T12:00:00Z
2013,9,24,847,852,-5,1149,1207,-18,UA,1496,N16703,EWR,SNA,334,2434,8,52,2013-09-24T12:00:00Z
2013,3,1,1941,1940,1,2111,2125,-14,MQ,3783,N528MQ,JFK,CMH,69,483,19,40,2013-03-02T00:00:00Z
2013,11,25,915,900,15,1202,1213,-11,UA,997,N559UA,EWR,LAX,317,2454,9,0,2013-11-25T14:00:00Z
2013,10,24,1257,1300,-3,1405,1430,-25,UA,1734,N26123,EWR,ORD,107,719,13,0,2013-10-24T17:00:00Z
2013,7,22,640,644,-4,920,933,-13,UA,1627,N77261,EWR,PBI,138,1023,6,44,2013-07-22T10:00:00Z
2013,11,15,806,810,-4,939,954,-15,EV,5463,N722EV,LGA,BNA,120,764,8,10,2013-11-15T13:00:00Z
2013,7,18,1454,1453,1,2020,1755,NA,B6,1171,N580JB,LGA,FLL,NA,1076,14,53,2013-07-18T18:00:00Z
2013,12,4,1300,1300,0,1650,1636,14,DL,432,N624AG,JFK,SFO,378,2586,13,0,2013-12-04T18:00:00Z
2013,3,7,NA,830,NA,NA,1005,NA,WN,1171,NA,EWR,MDW,NA,711,8,30,2013-03-07T13:00:00Z
2013,12,24,1823,1830,-7,1932,2018,-46,9E,2958,N8837B,JFK,ORF,49,290,18,30,2013-12-24T23:00:00Z
2013,12,23,831,805,26,1011,945,26,MQ,3531,N839MQ,LGA,RDU,86,431,8,5,2013-12-23T13:00:00Z
2013,4,18,1146,830,196,1406,1015,231,AA,309,N508AA,LGA,ORD,147,733,8,30,2013-04-18T12:00:00Z
2013,2,22,1755,1800,-5,1903,1913,-10,US,2138,N954UW,LGA,BOS,34,184,18,0,2013-02-22T23:00:00Z
2013,12,26,1827,1730,57,1932,1854,38,EV,4195,N13970,EWR,PWM,49,284,17,30,2013-12-26T22:00:00Z
2013,7,5,630,630,0,740,748,-8,EV,5811,N13550,EWR,BUF,47,282,6,30,2013-07-05T10:00:00Z
2013,5,19,1301,1301,0,1352,1412,-20,B6,1008,N304JB,JFK,BOS,36,187,13,1,2013-05-19T17:00:00Z
2013,4,6,1515,1520,-5,1613,1627,-14,EV,4372,N11551,EWR,DCA,37,199,15,20,2013-04-06T19:00:00Z
2013,11,3,957,945,12,1158,1203,-5,EV,5443,N676CA,LGA,CLT,82,544,9,45,2013-11-03T14:00:00Z
2013,9,13,805,805,0,938,943,-5,9E,3611,N8745B,JFK,PIT,65,340,8,5,2013-09-13T12:00:00Z
2013,5,20,757,800,-3,935,945,-10,9E,3611,N8688C,JFK,PIT,66,340,8,0,2013-05-20T12:00:00Z
2013,3,18,1826,1729,57,2121,1937,104,EV,4104,N11548,EWR,CVG,105,569,17,29,2013-03-18T21:00:00Z
2013,4,9,1843,1859,-16,2149,2151,-2,UA,1128,N76502,LGA,IAH,198,1416,18,59,2013-04-09T22:00:00Z
2013,2,19,1829,1702,87,2020,1851,89,EV,4202,N36915,EWR,STL,146,872,17,2,2013-02-19T22:00:00Z
2013,1,24,1354,1400,-6,1456,1503,-7,US,2130,N956UW,LGA,BOS,37,184,14,0,2013-01-24T19:00:00Z
2013,4,23,NA,1412,NA,NA,1635,NA,FL,366,N971AT,LGA,ATL,NA,762,14,12,2013-04-23T18:00:00Z
2013,3,11,624,630,-6,834,830,4,MQ,4599,N530MQ,LGA,MSP,155,1020,6,30,2013-03-11T10:00:00Z
2013,3,13,805,810,-5,1024,1055,-31,DL,1429,N384DA,JFK,LAS,295,2248,8,10,2013-03-13T12:00:00Z
2013,10,18,1234,1240,-6,1425,1425,0,WN,137,N932WN,LGA,STL,144,888,12,40,2013-10-18T16:00:00Z
2013,12,5,548,600,-12,738,755,-17,DL,731,N332NB,LGA,DTW,88,502,6,0,2013-12-05T11:00:00Z
2013,7,15,1712,1700,12,1907,1923,-16,9E,3448,N936XJ,JFK,CVG,84,589,17,0,2013-07-15T21:00:00Z
2013,4,22,1439,1440,-1,1752,1750,2,UA,1639,N54711,EWR,RSW,175,1068,14,40,2013-04-22T18:00:00Z
2013,1,13,551,600,-9,930,910,20,AA,707,N3BRAA,LGA,DFW,235,1389,6,0,2013-01-13T11:00:00Z
2013,8,12,1520,1520,0,1756,1754,2,UA,646,N571UA,EWR,IAH,177,1400,15,20,2013-08-12T19:00:00Z
2013,10,23,751,755,-4,1036,1048,-12,UA,450,N832UA,EWR,DFW,204,1372,7,55,2013-10-23T11:00:00Z
2013,4,21,1731,1715,16,2029,2000,29,WN,717,N472WN,EWR,HOU,216,1411,17,15,2013-04-21T21:00:00Z
2013,12,21,1455,1455,0,1649,1655,-6,MQ,2815,N630MQ,JFK,CLE,83,425,14,55,2013-12-21T19:00:00Z
2013,3,15,1946,1935,11,2246,2242,4,DL,2370,N377NW,LGA,PBI,140,1035,19,35,2013-03-15T23:00:00Z
2013,8,31,858,759,59,1017,934,43,AA,309,N593AA,LGA,ORD,105,733,7,59,2013-08-31T11:00:00Z
2013,12,10,NA,1440,NA,NA,1700,NA,EV,4181,N34110,EWR,MCI,NA,1092,14,40,2013-12-10T19:00:00Z
2013,2,19,750,750,0,942,1004,-22,DL,2119,N312US,LGA,MSP,142,1020,7,50,2013-02-19T12:00:00Z
2013,1,28,1148,1120,28,1446,1336,70,EV,4298,N11140,EWR,MCI,204,1092,11,20,2013-01-28T16:00:00Z
2013,9,16,819,820,-1,1033,1052,-19,B6,677,N584JB,JFK,JAX,118,828,8,20,2013-09-16T12:00:00Z
2013,9,27,521,517,4,721,757,-36,UA,252,N536UA,EWR,IAH,163,1400,5,17,2013-09-27T09:00:00Z
2013,2,14,1249,1250,-1,1525,1535,-10,WN,564,N718SW,LGA,DEN,240,1620,12,50,2013-02-14T17:00:00Z
2013,12,19,1832,1830,2,2146,2205,-19,B6,669,N523JB,JFK,SJC,355,2569,18,30,2013-12-19T23:00:00Z
2013,3,12,1343,1345,-2,1620,1705,-45,AA,117,N328AA,JFK,LAX,313,2475,13,45,2013-03-12T17:00:00Z
2013,8,22,1247,1250,-3,1406,1435,-29,UA,1629,N76528,EWR,CLE,56,404,12,50,2013-08-22T16:00:00Z
2013,1,25,1046,1045,1,1250,1252,-2,DL,1573,N335NB,LGA,MEM,159,963,10,45,2013-01-25T15:00:00Z
2013,10,3,541,545,-4,920,933,-13,B6,1403,N547JB,JFK,SJU,194,1598,5,45,2013-10-03T09:00:00Z
2013,4,13,2224,2220,4,226,209,17,B6,713,N606JB,JFK,SJU,218,1598,22,20,2013-04-14T02:00:00Z
2013,12,15,2037,2030,7,2346,2338,8,UA,455,N417UA,EWR,MIA,166,1085,20,30,2013-12-16T01:00:00Z
2013,7,12,1458,1455,3,1728,1701,27,9E,4120,N8444F,JFK,CLE,72,425,14,55,2013-07-12T18:00:00Z
2013,10,27,803,810,-7,1047,1111,-24,DL,1167,N301DQ,JFK,TPA,148,1005,8,10,2013-10-27T12:00:00Z
2013,12,24,724,630,54,919,830,49,MQ,2810,N510MQ,LGA,DTW,87,502,6,30,2013-12-24T11:00:00Z
2013,1,13,1546,1436,70,1704,1543,81,EV,3832,N14923,EWR,DCA,53,199,14,36,2013-01-13T19:00:00Z
2013,8,23,1936,1936,0,2248,2233,15,B6,1271,N521JB,LGA,FLL,150,1076,19,36,2013-08-23T23:00:00Z
2013,3,28,1922,1925,-3,2104,2128,-24,9E,3899,N8938A,JFK,CLE,67,425,19,25,2013-03-28T23:00:00Z
2013,6,3,2010,1724,166,2210,1929,161,EV,3821,N22909,EWR,DTW,89,488,17,24,2013-06-03T21:00:00Z
2013,10,2,1927,1930,-3,2237,2240,-3,DL,2370,N338NB,LGA,PBI,138,1035,19,30,2013-10-02T23:00:00Z
2013,1,28,658,705,-7,924,1000,-36,UA,235,N426UA,EWR,MCO,129,937,7,5,2013-01-28T12:00:00Z
2013,9,18,2025,2025,0,2326,2350,-24,B6,915,N658JB,JFK,SFO,330,2586,20,25,2013-09-19T00:00:00Z
2013,7,7,707,715,-8,842,911,-29,DL,831,N939DL,LGA,DTW,76,502,7,15,2013-07-07T11:00:00Z
2013,9,28,2018,2022,-4,2218,2246,-28,B6,135,N768JB,JFK,PHX,280,2153,20,22,2013-09-29T00:00:00Z
